listing_id	category_slug	genre	region	category_ordinal	listed_name	prefecture	area_text	tabelog_url	tabelog_id	source_url	category_official_count
HYK2020-1060	sweets_east	スイーツ	EAST	60	カズノリ イケダ アンディヴィデュエル 南町通店	宮城県	宮城県 青葉通一番町駅	https://tabelog.com/miyagi/A0401/A040101/4012124/	4012124	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1061	sweets_east	スイーツ	EAST	61	ムラタ	宮城県	宮城県 多賀城市	https://tabelog.com/miyagi/A0404/A040404/4002939/	4002939	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1062	sweets_east	スイーツ	EAST	62	CALVA	神奈川県	神奈川県 大船駅	https://tabelog.com/kanagawa/A1404/A140401/14030857/	14030857	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1063	sweets_east	スイーツ	EAST	63	Paris パイ	新潟県	新潟県 長岡市	https://tabelog.com/niigata/A1502/A150201/15002650/	15002650	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1064	sweets_east	スイーツ	EAST	64	オークウッド	埼玉県	埼玉県 春日部市	https://tabelog.com/saitama/A1102/A110204/11000265/	11000265	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1065	sweets_east	スイーツ	EAST	65	アングランパ	埼玉県	埼玉県 さいたま新都心駅	https://tabelog.com/saitama/A1101/A110101/11035130/	11035130	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1066	sweets_east	スイーツ	EAST	66	Bébé	愛知県	愛知県 愛知郡東郷町	https://tabelog.com/aichi/A2303/A230302/23044273/	23044273	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1067	sweets_east	スイーツ	EAST	67	茶房 雲母	神奈川県	神奈川県 鎌倉駅	https://tabelog.com/kanagawa/A1404/A140402/14000248/	14000248	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1068	sweets_east	スイーツ	EAST	68	栗きんとん本家 すや 本店	岐阜県	岐阜県 中津川市	https://tabelog.com/gifu/A2103/A210303/21000030/	21000030	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1069	sweets_east	スイーツ	EAST	69	桔梗屋 本社	山梨県	山梨県 笛吹市	https://tabelog.com/yamanashi/A1901/A190103/19000866/	19000866	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1070	sweets_east	スイーツ	EAST	70	ロア レギューム 朝霞本店	埼玉県	埼玉県 志木駅	https://tabelog.com/saitama/A1103/A110302/11000029/	11000029	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1071	sweets_east	スイーツ	EAST	71	ジェラテリア・イル・ブリガンテ	神奈川県	神奈川県 鎌倉駅	https://tabelog.com/kanagawa/A1404/A140402/14011873/	14011873	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1072	sweets_east	スイーツ	EAST	72	菓匠 花桔梗 本店	愛知県	愛知県 瑞穂区役所駅	https://tabelog.com/aichi/A2301/A230112/23001344/	23001344	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1073	sweets_east	スイーツ	EAST	73	シュトラウス	青森県	青森県 青森市	https://tabelog.com/aomori/A0201/A020101/2000092/	2000092	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1074	sweets_east	スイーツ	EAST	74	栗きんとん本家 すや JR名古屋高島屋・直営店	愛知県	愛知県 名古屋駅	https://tabelog.com/aichi/A2301/A230101/23009929/	23009929	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1075	sweets_east	スイーツ	EAST	75	腰掛庵	山形県	山形県 天童市	https://tabelog.com/yamagata/A0605/A060501/6000084/	6000084	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1076	sweets_east	スイーツ	EAST	76	SE1	神奈川県	神奈川県 江ノ島駅	https://tabelog.com/kanagawa/A1404/A140403/14029135/	14029135	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1077	sweets_east	スイーツ	EAST	77	ハーベスト ナガイファーム 軽井沢店	長野県	長野県 北佐久郡軽井沢町	https://tabelog.com/nagano/A2003/A200301/20009286/	20009286	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1078	sweets_east	スイーツ	EAST	78	アカシエ 浦和店	埼玉県	埼玉県 浦和駅	https://tabelog.com/saitama/A1101/A110102/11003500/	11003500	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1079	sweets_east	スイーツ	EAST	79	シンフラ	埼玉県	埼玉県 柳瀬川駅	https://tabelog.com/saitama/A1103/A110302/11035335/	11035335	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1080	sweets_east	スイーツ	EAST	80	とらや工房	静岡県	静岡県 御殿場市	https://tabelog.com/shizuoka/A2204/A220402/22004106/	22004106	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1081	sweets_east	スイーツ	EAST	81	松月氷室	栃木県	栃木県 日光市	https://tabelog.com/tochigi/A0903/A090302/9003227/	9003227	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1082	sweets_east	スイーツ	EAST	82	ベルグの４月 本店	神奈川県	神奈川県 たまプラーザ駅	https://tabelog.com/kanagawa/A1401/A140201/14000432/	14000432	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1083	sweets_east	スイーツ	EAST	83	甘酒茶屋	神奈川県	神奈川県 足柄下郡箱根町	https://tabelog.com/kanagawa/A1410/A141001/14001260/	14001260	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1084	sweets_east	スイーツ	EAST	84	すや 西木	岐阜県	岐阜県 中津川市	https://tabelog.com/gifu/A2103/A210303/21000352/	21000352	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1085	sweets_east	スイーツ	EAST	85	ハウス オブ フレーバーズ	神奈川県	神奈川県 西鎌倉駅	https://tabelog.com/kanagawa/A1404/A140402/14001208/	14001208	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1086	sweets_east	スイーツ	EAST	86	Patisserie 雪乃下  鎌倉本店	神奈川県	神奈川県 鎌倉駅	https://tabelog.com/kanagawa/A1404/A140402/14007483/	14007483	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1087	sweets_east	スイーツ	EAST	87	パブロフ 元町本店	神奈川県	神奈川県 元町・中華街駅	https://tabelog.com/kanagawa/A1401/A140105/14046956/	14046956	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1088	sweets_east	スイーツ	EAST	88	カプセルモンスター	北海道	北海道 西１５丁目駅	https://tabelog.com/hokkaido/A0101/A010102/1041432/	1041432	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1089	sweets_east	スイーツ	EAST	89	一夜城 ヨロイヅカ・ファーム	神奈川県	神奈川県 小田原市	https://tabelog.com/kanagawa/A1409/A140901/14043156/	14043156	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1090	sweets_east	スイーツ	EAST	90	パティスリー ロタンティック	埼玉県	埼玉県 南浦和駅	https://tabelog.com/saitama/A1101/A110102/11035023/	11035023	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1091	sweets_east	スイーツ	EAST	91	パティスリー アヴァロン	愛知県	愛知県 八事駅	https://tabelog.com/aichi/A2301/A230108/23046476/	23046476	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1092	sweets_east	スイーツ	EAST	92	小倉屋	茨城県	茨城県 水戸市	https://tabelog.com/ibaraki/A0801/A080101/8000238/	8000238	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1093	sweets_east	スイーツ	EAST	93	川上屋 本店	岐阜県	岐阜県 中津川市	https://tabelog.com/gifu/A2103/A210303/21000034/	21000034	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1094	sweets_east	スイーツ	EAST	94	赤福茶屋 ジェイアール名古屋タカシマヤ店	愛知県	愛知県 名古屋駅	https://tabelog.com/aichi/A2301/A230101/23000989/	23000989	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1095	sweets_east	スイーツ	EAST	95	fika.	愛知県	愛知県 覚王山駅	https://tabelog.com/aichi/A2301/A230107/23009514/	23009514	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1096	sweets_east	スイーツ	EAST	96	アボンドンス	静岡県	静岡県 浜松市中区	https://tabelog.com/shizuoka/A2202/A220201/22003393/	22003393	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1097	sweets_east	スイーツ	EAST	97	納言志るこ店	神奈川県	神奈川県 鎌倉駅	https://tabelog.com/kanagawa/A1404/A140402/14001525/	14001525	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1098	sweets_east	スイーツ	EAST	98	ピュイサンス	神奈川県	神奈川県 横浜市青葉区	https://tabelog.com/kanagawa/A1401/A140202/14003354/	14003354	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1099	sweets_east	スイーツ	EAST	99	グランディール アンサンブル	神奈川県	神奈川県 鎌倉駅	https://tabelog.com/kanagawa/A1404/A140402/14061044/	14061044	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1100	sweets_east	スイーツ	EAST	100	プレリュード 福光店	岐阜県	岐阜県 岐阜市	https://tabelog.com/gifu/A2101/A210101/21008360/	21008360	https://award.tabelog.com/hyakumeiten/sweets_east/2020	100
HYK2020-1101	sweets_west	スイーツ	WEST	1	マツシタキッチン	大阪府	大阪府 玉造（ＪＲ）駅	https://tabelog.com/osaka/A2701/A270204/27066981/	27066981	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1102	sweets_west	スイーツ	WEST	2	パティスリー ショコラトリー オーディネール	大阪府	大阪府 桜川駅	https://tabelog.com/osaka/A2701/A270201/27076593/	27076593	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1103	sweets_west	スイーツ	WEST	3	みやけ 旧鴻池邸表屋	奈良県	奈良県 奈良市	https://tabelog.com/nara/A2901/A290102/29004637/	29004637	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1104	sweets_west	スイーツ	WEST	4	パティスリー タンドレス	京都府	京都府 一乗寺駅	https://tabelog.com/kyoto/A2601/A260303/26003706/	26003706	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1105	sweets_west	スイーツ	WEST	5	出町ふたば	京都府	京都府 出町柳駅	https://tabelog.com/kyoto/A2601/A260302/26001520/	26001520	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1106	sweets_west	スイーツ	WEST	6	茶房いせはん	京都府	京都府 出町柳駅	https://tabelog.com/kyoto/A2601/A260302/26001023/	26001023	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1107	sweets_west	スイーツ	WEST	7	サロン・ド・テ・ジャマン	大阪府	大阪府 茨木市駅	https://tabelog.com/osaka/A2706/A270604/27012523/	27012523	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1108	sweets_west	スイーツ	WEST	8	木と根	京都府	京都府 四条（京都市営）駅	https://tabelog.com/kyoto/A2601/A260201/26005984/	26005984	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1109	sweets_west	スイーツ	WEST	9	サロン・ド・ロワイヤル 京都店	京都府	京都府 京都市役所前駅	https://tabelog.com/kyoto/A2601/A260202/26021798/	26021798	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1110	sweets_west	スイーツ	WEST	10	甘納豆かわむら	石川県	石川県 金沢市	https://tabelog.com/ishikawa/A1701/A170101/17000514/	17000514	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1111	sweets_west	スイーツ	WEST	11	嘯月	京都府	京都府 北大路駅	https://tabelog.com/kyoto/A2601/A260503/26001672/	26001672	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1112	sweets_west	スイーツ	WEST	12	ジャック 大濠店	福岡県	福岡県 大濠公園駅	https://tabelog.com/fukuoka/A4001/A400105/40025283/	40025283	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1113	sweets_west	スイーツ	WEST	13	フランス菓子16区	福岡県	福岡県 薬院大通駅	https://tabelog.com/fukuoka/A4001/A400104/40000550/	40000550	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1114	sweets_west	スイーツ	WEST	14	かざりや	京都府	京都府 京都市北区	https://tabelog.com/kyoto/A2601/A260503/26001670/	26001670	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1115	sweets_west	スイーツ	WEST	15	エシレ・マルシェ オ ブール	大阪府	大阪府 梅田駅	https://tabelog.com/osaka/A2701/A270101/27068734/	27068734	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1116	sweets_west	スイーツ	WEST	16	ミッシェルバッハ	兵庫県	兵庫県 夙川駅	https://tabelog.com/hyogo/A2803/A280301/28001388/	28001388	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1117	sweets_west	スイーツ	WEST	17	シェ・アガタ	京都府	京都府 三室戸駅	https://tabelog.com/kyoto/A2607/A260701/26009042/	26009042	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1118	sweets_west	スイーツ	WEST	18	亀末廣	京都府	京都府 烏丸御池駅	https://tabelog.com/kyoto/A2601/A260202/26000641/	26000641	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1119	sweets_west	スイーツ	WEST	19	サロン・ド・テ・アルション 法善寺本店	大阪府	大阪府 大阪難波駅	https://tabelog.com/osaka/A2701/A270202/27001538/	27001538	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1120	sweets_west	スイーツ	WEST	20	洛叉庵	京都府	京都府 北大路駅	https://tabelog.com/kyoto/A2601/A260503/26012788/	26012788	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1121	sweets_west	スイーツ	WEST	21	岩村もみじ屋	広島県	広島県 廿日市市	https://tabelog.com/hiroshima/A3402/A340202/34001087/	34001087	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1122	sweets_west	スイーツ	WEST	22	大阪浪花家	大阪府	大阪府 中崎町駅	https://tabelog.com/osaka/A2701/A270101/27069919/	27069919	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1123	sweets_west	スイーツ	WEST	23	カフェ フェイト	大阪府	大阪府 天神橋筋六丁目駅	https://tabelog.com/osaka/A2701/A270103/27076635/	27076635	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1124	sweets_west	スイーツ	WEST	24	グラン・ヴァニーユ	京都府	京都府 烏丸御池駅	https://tabelog.com/kyoto/A2601/A260202/26017389/	26017389	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1125	sweets_west	スイーツ	WEST	25	萬御菓子誂處 樫舎	奈良県	奈良県 奈良市	https://tabelog.com/nara/A2901/A290101/29002296/	29002296	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1126	sweets_west	スイーツ	WEST	26	レ・プティット・パピヨット	大阪府	大阪府 肥後橋駅	https://tabelog.com/osaka/A2701/A270102/27064714/	27064714	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1127	sweets_west	スイーツ	WEST	27	みつばち	京都府	京都府 出町柳駅	https://tabelog.com/kyoto/A2601/A260302/26002128/	26002128	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1128	sweets_west	スイーツ	WEST	28	中村軒	京都府	京都府 桂駅	https://tabelog.com/kyoto/A2601/A260401/26001883/	26001883	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1129	sweets_west	スイーツ	WEST	29	ショコラティエ パレ ド オール 大阪	大阪府	大阪府 西梅田駅	https://tabelog.com/osaka/A2701/A270101/27003190/	27003190	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1130	sweets_west	スイーツ	WEST	30	クレープスタンド シャンデレール 梅田店	大阪府	大阪府 大阪梅田（阪急）駅	https://tabelog.com/osaka/A2701/A270101/27053125/	27053125	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1131	sweets_west	スイーツ	WEST	31	クレープリー・アルション	大阪府	大阪府 大阪難波駅	https://tabelog.com/osaka/A2701/A270202/27003897/	27003897	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1132	sweets_west	スイーツ	WEST	32	Poche du Reve	兵庫県	兵庫県 芦屋（阪神）駅	https://tabelog.com/hyogo/A2803/A280302/28012993/	28012993	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1133	sweets_west	スイーツ	WEST	33	レ・グーテ	大阪府	大阪府 肥後橋駅	https://tabelog.com/osaka/A2701/A270102/27052440/	27052440	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1134	sweets_west	スイーツ	WEST	34	遊形 サロン・ド・テ	京都府	京都府 京都市役所前駅	https://tabelog.com/kyoto/A2601/A260202/26005378/	26005378	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1135	sweets_west	スイーツ	WEST	35	cocoo cafe	大阪府	大阪府 阿波座駅	https://tabelog.com/osaka/A2701/A270106/27031667/	27031667	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1136	sweets_west	スイーツ	WEST	36	ぎおん徳屋	京都府	京都府 祇園四条駅	https://tabelog.com/kyoto/A2601/A260301/26002075/	26002075	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1137	sweets_west	スイーツ	WEST	37	かん袋	大阪府	大阪府 寺地町駅	https://tabelog.com/osaka/A2705/A270501/27001078/	27001078	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1138	sweets_west	スイーツ	WEST	38	ガトー・ド・ボワ A LA MAISON	奈良県	奈良県 奈良市	https://tabelog.com/nara/A2901/A290101/29000134/	29000134	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1139	sweets_west	スイーツ	WEST	39	白熊菓琲	鹿児島県	鹿児島県 鹿児島市	https://tabelog.com/kagoshima/A4601/A460101/46000044/	46000044	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1140	sweets_west	スイーツ	WEST	40	パティスリージラフ	富山県	富山県 富山市	https://tabelog.com/toyama/A1601/A160101/16000052/	16000052	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1141	sweets_west	スイーツ	WEST	41	中谷堂	奈良県	奈良県 奈良市	https://tabelog.com/nara/A2901/A290101/29000222/	29000222	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1142	sweets_west	スイーツ	WEST	42	ラヴニュー	兵庫県	兵庫県 三宮（神戸市営）駅	https://tabelog.com/hyogo/A2801/A280102/28033447/	28033447	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1143	sweets_west	スイーツ	WEST	43	今西軒	京都府	京都府 五条（京都市営）駅	https://tabelog.com/kyoto/A2601/A260201/26002101/	26002101	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1144	sweets_west	スイーツ	WEST	44	餅匠しづく 新町店	大阪府	大阪府 西大橋駅	https://tabelog.com/osaka/A2701/A270201/27024632/	27024632	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1145	sweets_west	スイーツ	WEST	45	ラ・ヴァチュール	京都府	京都府 神宮丸太町駅	https://tabelog.com/kyoto/A2601/A260302/26001070/	26001070	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1146	sweets_west	スイーツ	WEST	46	アシッドラシーヌ	大阪府	大阪府 天満橋駅	https://tabelog.com/osaka/A2701/A270104/27071315/	27071315	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1147	sweets_west	スイーツ	WEST	47	祇園きなな 本店	京都府	京都府 祇園四条駅	https://tabelog.com/kyoto/A2601/A260301/26002500/	26002500	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1148	sweets_west	スイーツ	WEST	48	茶菓円山	京都府	京都府 東山駅	https://tabelog.com/kyoto/A2601/A260301/26024782/	26024782	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1149	sweets_west	スイーツ	WEST	49	アンオー	宮崎県	宮崎県 宮崎市	https://tabelog.com/miyazaki/A4501/A450101/45006780/	45006780	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1150	sweets_west	スイーツ	WEST	50	ひつじ	京都府	京都府 丸太町（京都市営）駅	https://tabelog.com/kyoto/A2601/A260202/26018786/	26018786	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1151	sweets_west	スイーツ	WEST	51	ドゥブルベ・ボレロ 守山本店	滋賀県	滋賀県 守山市	https://tabelog.com/shiga/A2502/A250203/25000747/	25000747	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1152	sweets_west	スイーツ	WEST	52	鍵善良房 四条本店	京都府	京都府 祇園四条駅	https://tabelog.com/kyoto/A2601/A260301/26001887/	26001887	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1153	sweets_west	スイーツ	WEST	53	パティスリー プラン	兵庫県	兵庫県 芦屋（ＪＲ）駅	https://tabelog.com/hyogo/A2803/A280302/28005628/	28005628	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1154	sweets_west	スイーツ	WEST	54	夢菓房たから	香川県	香川県 高松市	https://tabelog.com/kagawa/A3701/A370101/37003380/	37003380	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1155	sweets_west	スイーツ	WEST	55	宝泉 JR新幹線京都駅店	京都府	京都府 京都駅	https://tabelog.com/kyoto/A2601/A260101/26006790/	26006790	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1156	sweets_west	スイーツ	WEST	56	ル ミュゼ ドゥ アッシュ 和倉店	石川県	石川県 七尾市	https://tabelog.com/ishikawa/A1703/A170302/17000223/	17000223	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1157	sweets_west	スイーツ	WEST	57	カフェ ラインベック	京都府	京都府 今出川駅	https://tabelog.com/kyoto/A2601/A260202/26014941/	26014941	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1158	sweets_west	スイーツ	WEST	58	PATISSERIE LACROIX	兵庫県	兵庫県 伊丹（ＪＲ）駅	https://tabelog.com/hyogo/A2803/A280306/28031988/	28031988	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1159	sweets_west	スイーツ	WEST	59	ロトス洋菓子店	京都府	京都府 四条（京都市営）駅	https://tabelog.com/kyoto/A2601/A260201/26017308/	26017308	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1160	sweets_west	スイーツ	WEST	60	神馬堂	京都府	京都府 京都市北区	https://tabelog.com/kyoto/A2601/A260503/26000370/	26000370	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1161	sweets_west	スイーツ	WEST	61	パティシエ エス コヤマ	兵庫県	兵庫県 ウッディタウン中央駅	https://tabelog.com/hyogo/A2807/A280703/28001965/	28001965	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1162	sweets_west	スイーツ	WEST	62	パティスリーエス	京都府	京都府 四条（京都市営）駅	https://tabelog.com/kyoto/A2601/A260201/26012808/	26012808	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1163	sweets_west	スイーツ	WEST	63	大極殿本舗 六角店	京都府	京都府 烏丸御池駅	https://tabelog.com/kyoto/A2601/A260202/26004652/	26004652	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1164	sweets_west	スイーツ	WEST	64	Patisserie Ravi,e relier	大阪府	大阪府 中崎町駅	https://tabelog.com/osaka/A2701/A270103/27044987/	27044987	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1165	sweets_west	スイーツ	WEST	65	ジェラテリア チルコドーロ	大阪府	大阪府 谷町六丁目駅	https://tabelog.com/osaka/A2701/A270204/27009531/	27009531	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1166	sweets_west	スイーツ	WEST	66	カカオサンパカ 大丸梅田店	大阪府	大阪府 大阪梅田（阪神）駅	https://tabelog.com/osaka/A2701/A270101/27055936/	27055936	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1167	sweets_west	スイーツ	WEST	67	パスティチュリア・デリチュース 大阪店	大阪府	大阪府 大阪駅	https://tabelog.com/osaka/A2701/A270101/27010561/	27010561	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1168	sweets_west	スイーツ	WEST	68	茶寮 宝泉	京都府	京都府 松ケ崎駅	https://tabelog.com/kyoto/A2601/A260503/26001872/	26001872	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1169	sweets_west	スイーツ	WEST	69	なかたに亭	大阪府	大阪府 大阪上本町駅	https://tabelog.com/osaka/A2701/A270205/27000953/	27000953	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1170	sweets_west	スイーツ	WEST	70	松寿軒	京都府	京都府 清水五条駅	https://tabelog.com/kyoto/A2601/A260301/26009387/	26009387	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1171	sweets_west	スイーツ	WEST	71	川端道喜	京都府	京都府 北山駅	https://tabelog.com/kyoto/A2601/A260503/26001766/	26001766	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1172	sweets_west	スイーツ	WEST	72	マリベル 京都本店	京都府	京都府 烏丸御池駅	https://tabelog.com/kyoto/A2601/A260202/26019937/	26019937	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1173	sweets_west	スイーツ	WEST	73	塩芳軒	京都府	京都府 京都市上京区	https://tabelog.com/kyoto/A2601/A260202/26005963/	26005963	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1174	sweets_west	スイーツ	WEST	74	かしや	京都府	京都府 三条京阪駅	https://tabelog.com/kyoto/A2601/A260301/26024343/	26024343	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1175	sweets_west	スイーツ	WEST	75	ゼンカフェ	京都府	京都府 祇園四条駅	https://tabelog.com/kyoto/A2601/A260301/26021305/	26021305	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1176	sweets_west	スイーツ	WEST	76	甘泉堂	京都府	京都府 祇園四条駅	https://tabelog.com/kyoto/A2601/A260301/26001392/	26001392	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1177	sweets_west	スイーツ	WEST	77	パティスリー モンプリュ 本店	兵庫県	兵庫県 みなと元町駅	https://tabelog.com/hyogo/A2801/A280102/28002315/	28002315	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1178	sweets_west	スイーツ	WEST	78	粟餅所・澤屋	京都府	京都府 北野白梅町駅	https://tabelog.com/kyoto/A2601/A260501/26001539/	26001539	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
HYK2020-1179	sweets_west	スイーツ	WEST	79	加茂みたらし茶屋	京都府	京都府 京都市左京区	https://tabelog.com/kyoto/A2601/A260503/26001758/	26001758	https://award.tabelog.com/hyakumeiten/sweets_west/2020	100
