TBA2020-B-208	FOD-0542	食べログ	The Tabelog Award	Bronze		2020	全国	Convivio		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 166/488）
TBA2020-B-209	FOD-0543	食べログ	The Tabelog Award	Bronze		2020	全国	コントワール ミサゴ		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 167/488）
TBA2020-B-210	FOD-0544	食べログ	The Tabelog Award	Bronze		2020	全国	さえき		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 168/488）
TBA2020-B-211	FOD-0545	食べログ	The Tabelog Award	Bronze		2020	全国	サエキ飯店		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 169/488）
TBA2020-B-212	FOD-0546	食べログ	The Tabelog Award	Bronze		2020	全国	佐賀牛 季楽 銀座		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 170/488）
TBA2020-B-213	FOD-0547	食べログ	The Tabelog Award	Bronze		2020	全国	定谷		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 171/488）
TBA2020-B-214	FOD-0548	食べログ	The Tabelog Award	Bronze		2020	全国	SATOブリアン 本店		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 172/488）
TBA2020-B-215	FOD-0549	食べログ	The Tabelog Award	Bronze		2020	全国	SATOブリアン さんごう		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 173/488）
TBA2020-B-216	FOD-0550	食べログ	The Tabelog Award	Bronze		2020	全国	佐藤		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 175/488）
TBA2020-B-217	FOD-0551	食べログ	The Tabelog Award	Bronze		2020	全国	サトブリDA		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 176/488）
TBA2020-B-218	FOD-0552	食べログ	The Tabelog Award	Bronze		2020	全国	サラマンジェ ド イザシ ワキサカ		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 177/488）
TBA2020-B-219	FOD-0553	食べログ	The Tabelog Award	Bronze		2020	全国	茶寮 宮坂		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 178/488）
TBA2020-B-220	FOD-0554	食べログ	The Tabelog Award	Bronze		2020	全国	SALONE TOKYO		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 179/488）
TBA2020-B-221	FOD-0555	食べログ	The Tabelog Award	Bronze		2020	全国	SALONE 2007		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 180/488）
TBA2020-B-222	FOD-0556	食べログ	The Tabelog Award	Bronze		2020	全国	山玄茶		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 181/488）
TBA2020-B-223	FOD-0557	食べログ	The Tabelog Award	Bronze		2020	全国	産直屋 たか		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 182/488）
TBA2020-B-224	FOD-0558	食べログ	The Tabelog Award	Bronze		2020	全国	サンプリシテ		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 183/488）
TBA2020-B-225	FOD-0559	食べログ	The Tabelog Award	Bronze		2020	全国	シェ・イノ		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 184/488）
TBA2020-B-226	FOD-0560	食べログ	The Tabelog Award	Bronze		2020	全国	sio		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 186/488）
TBA2020-B-227	FOD-0561	食べログ	The Tabelog Award	Bronze		2020	全国	重よし		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 187/488）
TBA2020-B-228	FOD-0562	食べログ	The Tabelog Award	Bronze		2020	全国	召膳 無苦庵		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 188/488）
TBA2020-B-229	FOD-0563	食べログ	The Tabelog Award	Bronze		2020	全国	私厨房 勇		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 189/488）
TBA2020-B-230	FOD-0564	食べログ	The Tabelog Award	Bronze		2020	全国	じどりや 穏座		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 190/488）
TBA2020-B-231	FOD-0565	食べログ	The Tabelog Award	Bronze		2020	全国	島之内 一陽		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 191/488）
TBA2020-B-232	FOD-0566	食べログ	The Tabelog Award	Bronze		2020	全国	滋味 康月		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 192/488）
TBA2020-B-233	FOD-0567	食べログ	The Tabelog Award	Bronze		2020	全国	シャントレル		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 193/488）
TBA2020-B-234	FOD-0568	食べログ	The Tabelog Award	Bronze		2020	全国	シュマン		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 195/488）
TBA2020-B-235	FOD-0569	食べログ	The Tabelog Award	Bronze		2020	全国	正泰苑 総本店		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 196/488）
TBA2020-B-236	FOD-0570	食べログ	The Tabelog Award	Bronze		2020	全国	招福樓 本店		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 197/488）
TBA2020-B-237	FOD-0571	食べログ	The Tabelog Award	Bronze		2020	全国	喰善 あべ		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 198/488）
TBA2020-B-238	FOD-0572	食べログ	The Tabelog Award	Bronze		2020	全国	食堂 おがわ		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 199/488）
TBA2020-B-239	FOD-0573	食べログ	The Tabelog Award	Bronze		2020	全国	ジョンティ アッシュ		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 200/488）
TBA2020-B-240	FOD-0574	食べログ	The Tabelog Award	Bronze		2020	全国	白金台こばやし		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 201/488）
TBA2020-B-241	FOD-0575	食べログ	The Tabelog Award	Bronze		2020	全国	sincere		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 202/488）
TBA2020-B-242	FOD-0576	食べログ	The Tabelog Award	Bronze		2020	全国	尽誠		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 203/488）
TBA2020-B-243	FOD-0577	食べログ	The Tabelog Award	Bronze		2020	全国	しんせん 割烹 佐乃家		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 204/488）
TBA2020-B-244	FOD-0578	食べログ	The Tabelog Award	Bronze		2020	全国	新ばし 笹田		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 205/488）
